$GPRMC,155527.273,V,,,,,,,100812,,,N*40
$GPRMC,155528.273,V,,,,,,,100812,,,N*4F
$GPRMC,155529.273,V,,,,,,,100812,,,N*4E
$GPRMC,155530.273,V,,,,,,,100812,,,N*46
$GPRMC,155531.291,V,,,,,,,100812,,,N*4B
$GPRMC,155532.273,V,,,,,,,100812,,,N*44
$GPRMC,155533.273,V,,,,,,,100812,,,N*45
$GPRMC,155534.273,V,,,,,,,100812,,,N*42
$GPRMC,155535.273,A,3956.3420,N,11623.9341,E,3.67,10.57,100812,,,A*55
$GPRMC,155536.273,V,,,,,,,100812,,,N*40
$GPRMC,155537.284,V,,,,,,,100812,,,N*49
$GPRMC,155538.290,V,,,,,,,100812,,,N*43
$GPRMC,155539.272,A,3956.3476,N,11623.9366,E,2.16,193.37,100812,,,A*65
$GPRMC,155540.272,V,3956.3412,N,11623.9298,E,,,100812,,,N*7B
$GPRMC,155541.272,V,3956.3493,N,11623.9357,E,,,100812,,,N*71
$GPRMC,155542.272,V,3956.3313,N,11623.9362,E,,,100812,,,N*7B
$GPRMC,155543.272,V,3956.3299,N,11623.9362,E,,,100812,,,N*79
$GPRMC,155544.272,V,3956.3352,N,11623.9323,E,,,100812,,,N*7D
$GPRMC,155545.272,V,3956.3244,N,11623.9341,E,,,100812,,,N*7E
$GPRMC,155546.276,V,3956.3300,N,11623.9312,E,,,100812,,,N*7E
$GPRMC,155547.272,V,3956.3385,N,11623.9346,E,,,100812,,,N*77
$GPRMC,155548.272,V,3956.3336,N,11623.9349,E,,,100812,,,N*7F
$GPRMC,155549.272,V,3956.3411,N,11623.9346,E,,,100812,,,N*73
$GPRMC,155550.272,V,3956.3367,N,11623.9349,E,,,100812,,,N*72
$GPRMC,155551.272,V,3956.3352,N,11623.9353,E,,,100812,,,N*7E
