$GPRMC,160258.000,A,3956.3523,N,11623.9327,E,1.13,171.74,100812,,,A*6D
$GPRMC,160301.000,A,3956.3542,N,11623.9334,E,1.26,75.76,100812,,,A*54
$GPRMC,160302.000,A,3956.3538,N,11623.9339,E,2.41,143.97,100812,,,A*6E
$GPRMC,160303.000,A,3956.3527,N,11623.9346,E,4.52,158.74,100812,,,A*6A
$GPRMC,160304.000,A,3956.3523,N,11623.9344,E,3.17,171.01,100812,,,A*64
$GPRMC,160305.000,A,3956.3524,N,11623.9342,E,1.00,157.94,100812,,,A*68
$GPRMC,160306.000,A,3956.3526,N,11623.9340,E,0.58,237.73,100812,,,A*6B
$GPRMC,160307.000,A,3956.3527,N,11623.9335,E,0.18,28.96,100812,,,A*5A
$GPRMC,160308.000,A,3956.3529,N,11623.9334,E,0.29,50.90,100812,,,A*51
$GPRMC,160309.000,A,3956.3530,N,11623.9330,E,0.15,283.15,100812,,,A*62
$GPRMC,160310.000,A,3956.3532,N,11623.9329,E,0.11,303.06,100812,,,A*6F
$GPRMC,160311.000,A,3956.3535,N,11623.9324,E,0.73,33.33,100812,,,A*56
$GPRMC,160312.000,A,3956.3539,N,11623.9316,E,0.80,21.12,100812,,,A*54
$GPRMC,160313.000,A,3956.3540,N,11623.9311,E,0.57,302.43,100812,,,A*60
$GPRMC,160314.000,A,3956.3541,N,11623.9308,E,0.53,333.27,100812,,,A*6A
$GPRMC,160315.000,A,3956.3539,N,11623.9309,E,0.14,189.01,100812,,,A*61
$GPRMC,160316.000,A,3956.3537,N,11623.9311,E,0.42,90.85,100812,,,A*53
$GPRMC,160317.000,A,3956.3537,N,11623.9313,E,1.14,91.36,100812,,,A*5B
$GPRMC,160318.000,A,3956.3535,N,11623.9321,E,1.13,104.95,100812,,,A*64
$GPRMC,160319.000,A,3956.3533,N,11623.9327,E,0.63,127.71,100812,,,A*68
$GPRMC,160320.000,A,3956.3532,N,11623.9332,E,0.84,108.26,100812,,,A*61
$GPRMC,160321.000,A,3956.3530,N,11623.9338,E,0.89,115.29,100812,,,A*66
$GPRMC,160322.000,A,3956.3529,N,11623.9339,E,0.51,131.36,100812,,,A*61
$GPRMC,160323.000,A,3956.3530,N,11623.9339,E,0.52,129.53,100812,,,A*61
$GPRMC,160324.000,A,3956.3530,N,11623.9337,E,0.45,230.48,100812,,,A*6F
$GPRMC,160325.000,A,3956.3529,N,11623.9334,E,0.36,253.60,100812,,,A*6E
$GPRMC,160326.000,A,3956.3528,N,11623.9333,E,0.51,252.22,100812,,,A*6D
$GPRMC,160327.000,A,3956.3527,N,11623.9331,E,0.24,214.43,100812,,,A*66
$GPRMC,160328.000,A,3956.3524,N,11623.9330,E,0.45,181.21,100812,,,A*67
$GPRMC,160329.000,A,3956.3521,N,11623.9329,E,0.92,114.22,100812,,,A*6E
$GPRMC,160330.000,A,3956.3518,N,11623.9330,E,0.68,161.27,100812,,,A*66
$GPRMC,160331.000,A,3956.3514,N,11623.9334,E,0.83,139.04,100812,,,A*66
$GPRMC,160332.000,A,3956.3513,N,11623.9340,E,1.00,130.40,100812,,,A*62
$GPRMC,160333.000,A,3956.3512,N,11623.9345,E,1.32,119.62,100812,,,A*6D
$GPRMC,160334.000,A,3956.3509,N,11623.9349,E,0.93,130.65,100812,,,A*6A
$GPRMC,160335.000,A,3956.3507,N,11623.9356,E,1.19,112.55,100812,,,A*6B
$GPRMC,160336.000,A,3956.3509,N,11623.9360,E,0.83,120.91,100812,,,A*68
$GPRMC,160337.000,A,3956.3502,N,11623.9364,E,1.53,158.18,100812,,,A*64
$GPRMC,160338.000,A,3956.3497,N,11623.9368,E,1.36,152.82,100812,,,A*60
$GPRMC,160339.000,A,3956.3495,N,11623.9369,E,1.10,136.05,100812,,,A*6B
$GPRMC,160340.000,A,3956.3497,N,11623.9369,E,1.04,126.70,100812,,,A*61
$GPRMC,160341.000,A,3956.3499,N,11623.9370,E,1.04,138.23,100812,,,A*6F
$GPRMC,160342.000,A,3956.3499,N,11623.9372,E,2.16,156.38,100812,,,A*6C
$GPRMC,160343.000,A,3956.3495,N,11623.9374,E,3.37,155.62,100812,,,A*69
$GPRMC,160344.000,A,3956.3496,N,11623.9373,E,1.61,119.98,100812,,,A*66
$GPRMC,160345.000,A,3956.3501,N,11623.9369,E,2.04,194.48,100812,,,A*6B
$GPRMC,160346.000,A,3956.3497,N,11623.9364,E,1.90,195.54,100812,,,A*69
$GPRMC,160347.000,A,3956.3496,N,11623.9361,E,1.01,183.16,100812,,,A*65
$GPRMC,160348.000,A,3956.3493,N,11623.9360,E,1.72,134.62,100812,,,A*65
$GPRMC,160349.000,A,3956.3486,N,11623.9365,E,1.94,155.49,100812,,,A*63
$GPRMC,160350.000,A,3956.3474,N,11623.9366,E,3.00,173.01,100812,,,A*62
$GPRMC,160351.000,A,3956.3467,N,11623.9366,E,2.46,166.91,100812,,,A*6F
$GPRMC,160352.000,A,3956.3458,N,11623.9369,E,2.86,139.62,100812,,,A*65
$GPRMC,160353.000,A,3956.3452,N,11623.9376,E,3.25,146.58,100812,,,A*69
$GPRMC,160354.000,A,3956.3444,N,11623.9382,E,3.25,146.58,100812,,,E*66
