$PSRFTXT,Version:GSW3.5.0_3.5.00.00-SDK-3EP2.01 *46
$GPRMC,155754.931,V,,,,,,,100812,,,N*4B
$GPRMC,155755.331,A,3956.3477,N,11623.9445,E,1.00,232.84,100812,,,A*68
$GPRMC,155755.531,A,3956.3473,N,11623.9395,E,0.11,22.26,100812,,,A*5A
$GPRMC,155755.933,A,3956.3450,N,11623.9308,E,0.81,325.79,100812,,,A*66
$GPRMC,155756.933,A,3956.3539,N,11623.9422,E,1.05,139.28,100812,,,A*62
$GPRMC,155757.956,V,,,,,,,100812,,,N*49
$GPRMC,155758.950,V,,,,,,,100812,,,N*40
$GPRMC,155759.933,A,3956.3527,N,11623.9453,E,1.36,211.15,100812,,,A*63
$GPRMC,155800.933,A,3956.3526,N,11623.9478,E,0.14,141.98,100812,,,A*6A
$GPRMC,155801.933,V,3956.3489,N,11623.9378,E,,,100812,,,N*70
$GPRMC,155802.933,V,3956.3492,N,11623.9463,E,,,100812,,,N*74
$GPRMC,155803.933,V,3956.3511,N,11623.9413,E,,,100812,,,N*78
$GPRMC,155804.933,V,3956.3518,N,11623.9445,E,,,100812,,,N*75
$GPRMC,155805.933,V,3956.3514,N,11623.9438,E,,,100812,,,N*72
$GPRMC,155806.933,V,3956.3494,N,11623.9396,E,,,100812,,,N*7B
$GPRMC,155807.933,V,3956.3502,N,11623.9408,E,,,100812,,,N*74
$GPRMC,155808.933,V,3956.3504,N,11623.9390,E,,,100812,,,N*7B
$GPRMC,155809.933,V,3956.3503,N,11623.9392,E,,,100812,,,N*7F
$GPRMC,155810.933,V,3956.3502,N,11623.9397,E,,,100812,,,N*73
$GPRMC,155811.933,V,3956.3504,N,11623.9394,E,,,100812,,,N*77
$GPRMC,155812.933,V,3956.3505,N,11623.9403,E,,,100812,,,N*7C
$GPRMC,155813.933,V,3956.3505,N,11623.9408,E,,,100812,,,N*76
$GPRMC,155814.933,V,3956.3508,N,11623.9416,E,,,100812,,,N*73
$GPRMC,155815.933,V,3956.3512,N,11623.9427,E,,,100812,,,N*7B
$GPRMC,155816.933,V,3956.3515,N,11623.9433,E,,,100812,,,N*7A
$GPRMC,155817.933,V,3956.3514,N,11623.9436,E,,,100812,,,N*7F
$GPRMC,155818.933,V,3956.3516,N,11623.9441,E,,,100812,,,N*72
$GPRMC,155819.933,V,3956.3516,N,11623.9443,E,,,100812,,,N*71
$GPRMC,155820.933,V,3956.3516,N,11623.9445,E,,,100812,,,N*7D
$GPRMC,155821.933,V,3956.3516,N,11623.9448,E,,,100812,,,N*71
$GPRMC,155822.933,V,3956.3516,N,11623.9447,E,,,100812,,,N*7D
$GPRMC,155823.933,V,3956.3516,N,11623.9447,E,,,100812,,,N*7C
$GPRMC,155824.933,V,3956.3516,N,11623.9448,E,,,100812,,,N*74
$GPRMC,155825.933,V,3956.3517,N,11623.9451,E,,,100812,,,N*7C
$GPRMC,155826.933,V,3956.3517,N,11623.9456,E,,,100812,,,N*78
$GPRMC,155827.933,V,3956.3518,N,11623.9459,E,,,100812,,,N*79
$GPRMC,155828.933,V,3956.3518,N,11623.9460,E,,,100812,,,N*7C
$GPRMC,155829.933,V,3956.3519,N,11623.9464,E,,,100812,,,N*78
$GPRMC,155830.933,V,3956.3520,N,11623.9466,E,,,100812,,,N*78
$GPRMC,155831.933,A,3956.3577,N,11623.9147,E,0.07,178.70,100812,,,A*6B
$GPRMC,155832.933,A,3956.3539,N,11623.9321,E,1.10,96.23,100812,,,A*50
$GPRMC,155833.933,A,3956.3530,N,11623.9396,E,0.78,102.71,100812,,,A*60
$GPRMC,155834.933,A,3956.3526,N,11623.9434,E,0.49,243.43,100812,,,A*6A
$GPRMC,155835.933,A,3956.3524,N,11623.9441,E,0.36,94.89,100812,,,A*5D
$GPRMC,155836.933,A,3956.3525,N,11623.9435,E,0.10,213.65,100812,,,A*67
$GPRMC,155837.933,A,3956.3525,N,11623.9422,E,0.65,214.97,100812,,,A*68
$GPRMC,155839.000,A,3956.3529,N,11623.9417,E,0.47,333.76,100812,,,A*6E
$GPRMC,155840.000,A,3956.3533,N,11623.9411,E,0.48,286.99,100812,,,A*6C
$GPRMC,155841.000,A,3956.3539,N,11623.9401,E,0.40,131.69,100812,,,A*6E
$GPRMC,155842.000,A,3956.3536,N,11623.9406,E,0.41,141.76,100812,,,A*6D
$GPRMC,155843.000,A,3956.3536,N,11623.9403,E,0.37,117.42,100812,,,A*6C
$GPRMC,155844.000,A,3956.3541,N,11623.9398,E,0.91,0.60,100812,,,A*65
$GPRMC,155845.000,A,3956.3538,N,11623.9398,E,0.23,282.79,100812,,,A*63
$GPRMC,155846.000,A,3956.3531,N,11623.9404,E,0.19,41.56,100812,,,A*52
$GPRMC,155847.000,A,3956.3531,N,11623.9405,E,0.47,37.67,100812,,,A*5A
$GPRMC,155848.000,A,3956.3531,N,11623.9414,E,1.17,71.76,100812,,,A*53
$GPRMC,155849.000,A,3956.3531,N,11623.9420,E,0.90,96.31,100812,,,A*51
$GPRMC,155850.000,A,3956.3531,N,11623.9428,E,0.83,94.10,100812,,,A*52
$GPRMC,155851.000,A,3956.3528,N,11623.9436,E,0.82,97.73,100812,,,A*53
$GPRMC,155852.000,A,3956.3527,N,11623.9445,E,0.89,99.85,100812,,,A*57
$GPRMC,155853.000,A,3956.3522,N,11623.9453,E,0.86,102.88,100812,,,A*65
$GPRMC,155854.000,A,3956.3519,N,11623.9455,E,1.01,109.06,100812,,,A*6F
$GPRMC,155855.000,A,3956.3517,N,11623.9453,E,1.52,151.10,100812,,,A*6A
$GPRMC,155856.000,A,3956.3512,N,11623.9442,E,1.65,161.19,100812,,,A*62
$GPRMC,155857.000,A,3956.3510,N,11623.9425,E,1.01,171.95,100812,,,A*67
$GPRMC,155858.000,A,3956.3511,N,11623.9403,E,0.52,228.01,100812,,,A*68
$GPRMC,155859.000,A,3956.3513,N,11623.9399,E,0.19,295.87,100812,,,A*68
