$GPRMC,84950,A,3956.3704,N,11624.5073,E,0.12,87.27,180812,A*5D,Svalue,265
$GPRMC,84951,A,3956.3703,N,11624.5074,E,0.15,176.5,180812,A*64,Svalue,264
$GPRMC,84952,A,3956.37,N,11624.507,E,0.27,208.34,180812,A*69,Svalue,263
$GPRMC,84953,A,3956.3696,N,11624.5067,E,0.22,150.48,180812,A*60,Svalue,262
$GPRMC,84954,A,3956.3693,N,11624.5066,E,0.23,84.33,180812,A*56,Svalue,262
$GPRMC,84955,A,3956.3693,N,11624.5067,E,0.35,67.98,180812,A*5D,Svalue,261
$GPRMC,84956,A,3956.3694,N,11624.507,E,0.42,61.37,180812,A*5C,Svalue,260
$GPRMC,84957,A,3956.3695,N,11624.5074,E,0.73,56.21,180812,A*59,Svalue,260
$GPRMC,84958,A,3956.3695,N,11624.5077,E,0.3,59.18,180812,A*57,Svalue,259
$GPRMC,84959,A,3956.3695,N,11624.5077,E,0.11,77.7,180812,A*57,Svalue,258
$GPRMC,85000,A,3956.3696,N,11624.5079,E,0.22,221.62,180812,A*6C,Svalue,258
$GPRMC,85001,A,3956.3696,N,11624.5078,E,0.05,55.57,180812,A*5E,Svalue,257
$GPRMC,85002,A,3956.3695,N,11624.5078,E,0.32,58.98,180812,A*54,Svalue,257
$GPRMC,85003,A,3956.3694,N,11624.5077,E,0.46,55.84,180812,A*58,Svalue,256
$GPRMC,85004,A,3956.3693,N,11624.5078,E,0.36,60.81,180812,A*53,Svalue,256
$GPRMC,85005,A,3956.3695,N,11624.5079,E,0.4,53.33,180812,A*5D,Svalue,255
$GPRMC,85006,A,3956.3696,N,11624.5079,E,0.56,57.56,180812,A*5D,Svalue,255
$GPRMC,85007,A,3956.3695,N,11624.508,E,0.6,55.28,180812,A*57,Svalue,254
$GPRMC,85008,A,3956.3694,N,11624.5079,E,0.31,49.96,180812,A*53,Svalue,254
$GPRMC,85009,A,3956.3696,N,11624.5079,E,0.29,58.26,180812,A*52,Svalue,253
$GPRMC,85010,A,3956.3698,N,11624.5079,E,0.2,51.91,180812,A*58,Svalue,252
$GPRMC,85011,A,3956.3699,N,11624.508,E,0.28,56.01,180812,A*58,Svalue,252
$GPRMC,85012,A,3956.37,N,11624.508,E,0.21,57.39,180812,A*59,Svalue,251
$GPRMC,85013,A,3956.3702,N,11624.508,E,0.23,65.88,180812,A*53,Svalue,251
$GPRMC,85014,A,3956.3703,N,11624.508,E,0.17,58.27,180812,A*59,Svalue,250
$GPRMC,85015,A,3956.3704,N,11624.508,E,0.19,65.09,180812,A*53,Svalue,250
$GPRMC,85016,A,3956.3704,N,11624.5079,E,0.14,76.02,180812,A*52,Svalue,249
$GPRMC,85017,A,3956.3703,N,11624.5079,E,0.4,53.34,180812,A*57,Svalue,249
$GPRMC,85018,A,3956.3702,N,11624.5079,E,0.07,121.82,180812,A*63,Svalue,248
$GPRMC,85019,A,3956.3699,N,11624.5076,E,0.14,160.84,180812,A*6F,Svalue,248
$GPRMC,85020,A,3956.3697,N,11624.5075,E,0.17,179,180812,A*6F,Svalue,247
$GPRMC,85021,A,3956.3693,N,11624.5071,E,0.49,198.97,180812,A*64,Svalue,247
$GPRMC,85022,A,3956.3686,N,11624.5067,E,0.07,157.85,180812,A*6E,Svalue,246
$GPRMC,85023,A,3956.3679,N,11624.5061,E,0.02,4.62,180812,A*62,Svalue,246
$GPRMC,85024,A,3956.3674,N,11624.5056,E,0.86,214.6,180812,A*61,Svalue,246
$GPRMC,85025,A,3956.3663,N,11624.5043,E,0.69,212.96,180812,A*6C,Svalue,245
$GPRMC,85026,A,3956.3659,N,11624.5039,E,0.53,210.12,180812,A*6C,Svalue,245
$GPRMC,85027,A,3956.3657,N,11624.5036,E,0.26,201.55,180812,A*6D,Svalue,245
$GPRMC,85028,A,3956.3658,N,11624.5036,E,0.44,209.59,180812,A*6D,Svalue,244
$GPRMC,85029,A,3956.3661,N,11624.5038,E,0.18,132.85,180812,A*6B,Svalue,244
$GPRMC,85030,A,3956.3663,N,11624.504,E,0.72,208.68,180812,A*6B,Svalue,243
$GPRMC,85031,A,3956.3664,N,11624.5042,E,0.57,200.22,180812,A*6E,Svalue,243
$GPRMC,85032,A,3956.3665,N,11624.5044,E,0.8,209.01,180812,A*68,Svalue,243
$GPRMC,85033,A,3956.3668,N,11624.5044,E,0.51,197.9,180812,A*64,Svalue,243
$GPRMC,85034,A,3956.3671,N,11624.5044,E,0.97,218.84,180812,A*60,Svalue,242
$GPRMC,85035,A,3956.3674,N,11624.5043,E,0.71,218.59,180812,A*6B,Svalue,242
$GPRMC,85036,A,3956.3674,N,11624.5039,E,0.91,210.68,180812,A*61,Svalue,242
$GPRMC,85037,A,3956.3675,N,11624.5037,E,0.88,218.18,180812,A*68,Svalue,241
$GPRMC,85038,A,3956.3676,N,11624.5036,E,0.91,211.14,180812,A*68,Svalue,241
$GPRMC,85039,A,3956.3676,N,11624.5034,E,0.61,183.83,180812,A*62,Svalue,241
$GPRMC,85040,A,3956.3675,N,11624.5032,E,0.61,215.76,180812,A*6F,Svalue,241
$GPRMC,85041,A,3956.3676,N,11624.5031,E,0.23,97.14,180812,A*54,Svalue,240
$GPRMC,85042,A,3956.3676,N,11624.503,E,0.12,118.29,180812,A*6C,Svalue,240
$GPRMC,85043,A,3956.368,N,11624.5033,E,0.39,85.34,180812,A*57,Svalue,240
$GPRMC,85044,A,3956.3681,N,11624.5033,E,0.25,88.81,180812,A*5F,Svalue,240
$GPRMC,85045,A,3956.3683,N,11624.5034,E,0.19,89.27,180812,A*59,Svalue,239
$GPRMC,85046,A,3956.3685,N,11624.5033,E,0.65,228.89,180812,A*6D,Svalue,239
$GPRMC,85047,A,3956.3686,N,11624.5032,E,0.27,238.7,180812,A*6F,Svalue,239
$GPRMC,85048,A,3956.3688,N,11624.5032,E,0.4,162.94,180812,A*69,Svalue,239
$GPRMC,85049,A,3956.3689,N,11624.5031,E,0.14,237.82,180812,A*6F,Svalue,239
$GPRMC,85050,A,3956.3691,N,11624.5031,E,0.37,22.97,180812,A*5D,Svalue,239
$GPRMC,85051,A,3956.3694,N,11624.5031,E,0.23,334.51,180812,A*62,Svalue,238
$GPRMC,85052,A,3956.3697,N,11624.5032,E,0.29,279.91,180812,A*6F,Svalue,238
$GPRMC,85053,A,3956.3699,N,11624.5032,E,0.27,16.76,180812,A*5C,Svalue,238
$GPRMC,85054,A,3956.3701,N,11624.5033,E,0.03,263.69,180812,A*62,Svalue,238
$GPRMC,85055,A,3956.3703,N,11624.5034,E,0.67,27.07,180812,A*5E,Svalue,238
$GPRMC,85056,A,3956.3705,N,11624.5036,E,0.49,29.78,180812,A*53,Svalue,237
$GPRMC,85057,A,3956.3708,N,11624.5038,E,0.58,35.6,180812,A*55,Svalue,237
$GPRMC,85058,A,3956.3708,N,11624.504,E,0.17,147.25,180812,A*6B,Svalue,237
$GPRMC,85059,A,3956.3708,N,11624.5041,E,0.23,84.04,180812,A*51,Svalue,237
$GPRMC,85100,A,3956.3707,N,11624.504,E,0.37,101.68,180812,A*61,Svalue,237
$GPRMC,85101,A,3956.3705,N,11624.5039,E,0.27,124.55,180812,A*64,Svalue,236
$GPRMC,85102,A,3956.3704,N,11624.5038,E,0.35,80.71,180812,A*5D,Svalue,236
$GPRMC,85103,A,3956.3703,N,11624.5038,E,0.35,74.18,180812,A*5F,Svalue,236
$GPRMC,85104,A,3956.3702,N,11624.5039,E,0.14,110.08,180812,A*69,Svalue,236
$GPRMC,85105,A,3956.3701,N,11624.504,E,0.27,155.38,180812,A*67,Svalue,235
$GPRMC,85106,A,3956.37,N,11624.504,E,0.24,184.47,180812,A*62,Svalue,235
$GPRMC,85107,A,3956.3701,N,11624.5042,E,0.57,44.01,180812,A*5B,Svalue,235
$GPRMC,85108,A,3956.3702,N,11624.5045,E,0.54,40.28,180812,A*5C,Svalue,235
$GPRMC,85109,A,3956.3704,N,11624.5048,E,0.93,43.52,180812,A*53,Svalue,235
$GPRMC,85110,A,3956.3707,N,11624.5051,E,0.87,43.71,180812,A*54,Svalue,235
$GPRMC,85111,A,3956.3709,N,11624.5054,E,0.7,49.63,180812,A*5F,Svalue,236
$GPRMC,85112,A,3956.3712,N,11624.5057,E,0.47,51.38,180812,A*56,Svalue,236
$GPRMC,85113,A,3956.3714,N,11624.5059,E,0.45,61.17,180812,A*53,Svalue,237
$GPRMC,85114,A,3956.3716,N,11624.5061,E,0.12,106.75,180812,A*6B,Svalue,237
$GPRMC,85115,A,3956.3717,N,11624.5062,E,0.13,56.55,180812,A*5F,Svalue,237
$GPRMC,85116,A,3956.3718,N,11624.5063,E,0.07,207.31,180812,A*63,Svalue,237
$GPRMC,85117,A,3956.3719,N,11624.5064,E,0.35,40.09,180812,A*5F,Svalue,238
$GPRMC,85118,A,3956.3722,N,11624.5067,E,0.76,42.95,180812,A*5B,Svalue,238
$GPRMC,85119,A,3956.3724,N,11624.5069,E,0.67,41.54,180812,A*5C,Svalue,238
$GPRMC,85120,A,3956.3725,N,11624.5071,E,0.21,82.47,180812,A*51,Svalue,238
$GPRMC,85121,A,3956.3723,N,11624.5069,E,0.32,58.33,180812,A*59,Svalue,238
$GPRMC,85122,A,3956.3723,N,11624.5068,E,0.13,120.52,180812,A*61,Svalue,239
$GPRMC,85123,A,3956.3724,N,11624.5067,E,0.34,33.75,180812,A*5B,Svalue,239
$GPRMC,85124,A,3956.3725,N,11624.5067,E,0.18,338.17,180812,A*6F,Svalue,239
$GPRMC,85125,A,3956.3726,N,11624.5067,E,0.45,9.13,180812,A*60,Svalue,239
$GPRMC,85126,A,3956.3728,N,11624.5069,E,0.47,17.72,180812,A*59,Svalue,239
$GPRMC,85127,A,3956.373,N,11624.507,E,0.65,41.41,180812,A*5A,Svalue,239
$GPRMC,85128,A,3956.3731,N,11624.5071,E,0.49,64.3,180812,A*5A,Svalue,239
$GPRMC,85129,A,3956.3733,N,11624.5073,E,0.45,57.07,180812,A*53,Svalue,239
$GPRMC,85130,A,3956.3737,N,11624.5076,E,0.45,52.57,180812,A*5A,Svalue,239
$GPRMC,85131,A,3956.374,N,11624.5078,E,0.65,45.79,180812,A*5D,Svalue,239
$GPRMC,85132,A,3956.3742,N,11624.508,E,0.47,49.85,180812,A*54,Svalue,239
$GPRMC,85133,A,3956.3744,N,11624.5082,E,0.79,43.63,180812,A*5E,Svalue,239
$GPRMC,85134,A,3956.3746,N,11624.5084,E,0.5,40.55,180812,A*50,Svalue,239
$GPRMC,85135,A,3956.3747,N,11624.5086,E,0.88,40.92,180812,A*5C,Svalue,239
$GPRMC,85136,A,3956.3749,N,11624.5088,E,0.56,47.73,180812,A*54,Svalue,239
$GPRMC,85137,A,3956.3752,N,11624.5091,E,1.13,37.44,180812,A*54,Svalue,239
$GPRMC,85138,A,3956.3754,N,11624.5093,E,0.7,42.43,180812,A*5E,Svalue,239
$GPRMC,85139,A,3956.3756,N,11624.5096,E,0.98,44.6,180812,A*59,Svalue,239
$GPRMC,85140,A,3956.3757,N,11624.5097,E,0.64,44.1,180812,A*53,Svalue,239
$GPRMC,85141,A,3956.3758,N,11624.5099,E,1.14,46.86,180812,A*58,Svalue,239
$GPRMC,85142,A,3956.3759,N,11624.5101,E,0.76,46.26,180812,A*55,Svalue,238
$GPRMC,85143,A,3956.3759,N,11624.5102,E,0.83,47.18,180812,A*51,Svalue,238
$GPRMC,85144,A,3956.3759,N,11624.5103,E,0.91,43.28,180812,A*53,Svalue,238
$GPRMC,85145,A,3956.3758,N,11624.5105,E,0.87,46.02,180812,A*5F,Svalue,238
$GPRMC,85146,A,3956.3757,N,11624.5105,E,0.16,78.23,180812,A*55,Svalue,238
$GPRMC,85147,A,3956.3755,N,11624.5104,E,0.22,76.12,180812,A*5C,Svalue,238
$GPRMC,85148,A,3956.3755,N,11624.5105,E,0.51,45.96,180812,A*5A,Svalue,237
$GPRMC,85149,A,3956.3754,N,11624.5105,E,0.22,68.92,180812,A*55,Svalue,237
$GPRMC,85150,A,3956.3753,N,11624.5104,E,0.22,58.2,180812,A*51,Svalue,237
$GPRMC,85151,A,3956.3753,N,11624.5104,E,0.54,47.06,180812,A*5B,Svalue,237
$GPRMC,85152,A,3956.3752,N,11624.5103,E,0.24,41.65,180812,A*5A,Svalue,237
$GPRMC,85153,A,3956.3753,N,11624.51,E,0.1,236.9,180812,A*66,Svalue,237
$GPRMC,85154,A,3956.3751,N,11624.5098,E,0.1,78.85,180812,A*5F,Svalue,237
$GPRMC,85155,A,3956.3748,N,11624.5094,E,0.47,207.99,180812,A*6F,Svalue,237
$GPRMC,85156,A,3956.3746,N,11624.5091,E,0.26,199.63,180812,A*61,Svalue,237
$GPRMC,85157,A,3956.3744,N,11624.5087,E,0.25,220.55,180812,A*62,Svalue,237
$GPRMC,85158,A,3956.3743,N,11624.5084,E,0.45,244.62,180812,A*69,Svalue,237
$GPRMC,85159,A,3956.3741,N,11624.5079,E,0.6,237.98,180812,A*6E,Svalue,237
$GPRMC,85200,A,3956.3741,N,11624.5077,E,0.1,185.65,180812,A*60,Svalue,237
$GPRMC,85201,A,3956.3741,N,11624.5076,E,0.34,102.39,180812,A*60,Svalue,237
$GPRMC,85202,A,3956.3739,N,11624.5074,E,0.44,84.59,180812,A*50,Svalue,237
$GPRMC,85203,A,3956.3738,N,11624.5073,E,0.55,92.44,180812,A*5C,Svalue,237
$GPRMC,85204,A,3956.3734,N,11624.5068,E,0.17,170.63,180812,A*63,Svalue,237
$GPRMC,85205,A,3956.3731,N,11624.5063,E,0.06,169.26,180812,A*65,Svalue,237
$GPRMC,85206,A,3956.3728,N,11624.5057,E,0.28,218.71,180812,A*62,Svalue,237
$GPRMC,85207,A,3956.3723,N,11624.505,E,0.31,207.65,180812,A*6C,Svalue,237
$GPRMC,85208,A,3956.372,N,11624.5045,E,0.57,219.59,180812,A*64,Svalue,237
$GPRMC,85209,A,3956.3716,N,11624.504,E,0.2,178.68,180812,A*63,Svalue,237
$GPRMC,85210,A,3956.3714,N,11624.5036,E,0.39,213.82,180812,A*6A,Svalue,237
$GPRMC,85211,A,3956.3711,N,11624.5032,E,0.4,220.29,180812,A*65,Svalue,237
$GPRMC,85212,A,3956.3709,N,11624.5028,E,0.66,231.76,180812,A*6A,Svalue,237
$GPRMC,85213,A,3956.3705,N,11624.5022,E,0.89,233.03,180812,A*6C,Svalue,237
$GPRMC,85214,A,3956.3703,N,11624.5019,E,0.53,225.67,180812,A*67,Svalue,237
$GPRMC,85215,A,3956.3703,N,11624.5018,E,0.26,199.55,180812,A*60,Svalue,237
$GPRMC,85216,A,3956.3702,N,11624.5016,E,0.27,190.3,180812,A*67,Svalue,237
$GPRMC,85217,A,3956.3703,N,11624.5017,E,0.26,195.44,180812,A*61,Svalue,237
$GPRMC,85218,A,3956.3703,N,11624.5017,E,0.19,147.47,180812,A*6E,Svalue,237
$GPRMC,85219,A,3956.3703,N,11624.5017,E,0.32,93.89,180812,A*5C,Svalue,237
$GPRMC,85220,A,3956.3705,N,11624.5021,E,0.35,104.5,180812,A*69,Svalue,237
$GPRMC,85221,A,3956.3708,N,11624.5024,E,0.32,108.33,180812,A*6E,Svalue,237
$GPRMC,85222,A,3956.3707,N,11624.5024,E,0.21,89.6,180812,A*5E,Svalue,237
$GPRMC,85223,A,3956.3709,N,11624.5027,E,0.74,64.33,180812,A*57,Svalue,237
$GPRMC,85224,A,3956.3704,N,11624.5022,E,0.09,220.28,180812,A*6A,Svalue,237
$GPRMC,85225,A,3956.3696,N,11624.5013,E,0.48,239.11,180812,A*64,Svalue,237
$GPRMC,85226,A,3956.369,N,11624.5006,E,0.14,161.66,180812,A*62,Svalue,237
$GPRMC,85227,A,3956.3681,N,11624.4998,E,0.17,209.1,180812,A*63,Svalue,237
$GPRMC,85228,A,3956.3676,N,11624.4993,E,0.32,197.16,180812,A*6A,Svalue,236
$GPRMC,85229,A,3956.3673,N,11624.4991,E,0.36,196.61,180812,A*69,Svalue,236
$GPRMC,85230,A,3956.3673,N,11624.4991,E,0.34,199.67,180812,A*6A,Svalue,236
$GPRMC,85231,A,3956.3675,N,11624.4995,E,0.21,139.74,180812,A*65,Svalue,236
$GPRMC,85232,A,3956.3675,N,11624.4995,E,0.5,208.09,180812,A*6B,Svalue,236
$GPRMC,85233,A,3956.3674,N,11624.4995,E,0.29,189.99,180812,A*66,Svalue,236
$GPRMC,85234,A,3956.3669,N,11624.4991,E,0.44,220.96,180812,A*6D,Svalue,236
$GPRMC,85235,A,3956.3668,N,11624.4991,E,0.35,185.43,180812,A*6F,Svalue,236
$GPRMC,85236,A,3956.3664,N,11624.4988,E,0.17,170.94,180812,A*68,Svalue,236
$GPRMC,85237,A,3956.3664,N,11624.4989,E,0.24,183.32,180812,A*68,Svalue,235
$GPRMC,85238,A,3956.3661,N,11624.4988,E,0.29,197.33,180812,A*6A,Svalue,235
$GPRMC,85239,A,3956.3655,N,11624.4982,E,0.34,203.94,180812,A*69,Svalue,235
$GPRMC,85240,A,3956.3654,N,11624.4982,E,0.18,195.28,180812,A*63,Svalue,235
$GPRMC,85241,A,3956.3652,N,11624.4982,E,0.34,197.65,180812,A*61,Svalue,235
$GPRMC,85242,A,3956.3652,N,11624.498,E,0.33,209.43,180812,A*67,Svalue,234
$GPRMC,85243,A,3956.3652,N,11624.4978,E,0.37,207.02,180812,A*6E,Svalue,234
$GPRMC,85244,A,3956.3653,N,11624.4979,E,0.13,156.2,180812,A*68,Svalue,234
$GPRMC,85245,A,3956.3653,N,11624.4979,E,0.17,146.92,180812,A*65,Svalue,234
$GPRMC,85246,A,3956.3655,N,11624.498,E,0.38,212.92,180812,A*69,Svalue,234
$GPRMC,85247,A,3956.3654,N,11624.4979,E,0.35,209.15,180812,A*67,Svalue,234
$GPRMC,85248,A,3956.3656,N,11624.498,E,1.15,222.4,180812,A*66,Svalue,234
$GPRMC,85249,A,3956.3654,N,11624.4978,E,0.93,219.85,180812,A*6C,Svalue,234
$GPRMC,85250,A,3956.3657,N,11624.4982,E,0.83,222.36,180812,A*63,Svalue,234
$GPRMC,85251,A,3956.3661,N,11624.4986,E,0.07,171.74,180812,A*6C,Svalue,234
$GPRMC,85252,A,3956.3665,N,11624.4991,E,0.26,81.84,180812,A*5F,Svalue,234
$GPRMC,85253,A,3956.3668,N,11624.4995,E,0.17,143.75,180812,A*64,Svalue,234
$GPRMC,85254,A,3956.367,N,11624.4996,E,0.22,75.4,180812,A*5D,Svalue,234
$GPRMC,85255,A,3956.3683,N,11624.5009,E,0.16,62.71,180812,A*5D,Svalue,235
$GPRMC,85256,A,3956.369,N,11624.5016,E,0.45,227.99,180812,A*61,Svalue,235
$GPRMC,85257,A,3956.3694,N,11624.502,E,0.19,227.79,180812,A*66,Svalue,235
$GPRMC,85258,A,3956.3697,N,11624.5022,E,0.08,225.49,180812,A*69,Svalue,235
$GPRMC,85259,A,3956.37,N,11624.5027,E,0.27,64.77,180812,A*55,Svalue,234
$GPRMC,85300,A,3956.3703,N,11624.5031,E,0.03,24.22,180812,A*5E,Svalue,235
$GPRMC,85301,A,3956.3705,N,11624.5034,E,0.25,68.48,180812,A*5C,Svalue,235
$GPRMC,85302,A,3956.3707,N,11624.5036,E,0.02,281.9,180812,A*6A,Svalue,236
$GPRMC,85303,A,3956.3707,N,11624.5037,E,0.16,69.45,180812,A*53,Svalue,237
$GPRMC,85304,A,3956.3706,N,11624.5037,E,0.02,126.84,180812,A*67,Svalue,238
$GPRMC,85305,A,3956.3704,N,11624.5036,E,0.33,71,180812,A*58,Svalue,238
$GPRMC,85306,A,3956.3703,N,11624.5037,E,0.55,65.11,180812,A*58,Svalue,239
$GPRMC,85307,A,3956.3704,N,11624.5039,E,0.83,63.6,180812,A*5B,Svalue,239
$GPRMC,85308,A,3956.3703,N,11624.504,E,0.51,65.84,180812,A*5E,Svalue,239
$GPRMC,85309,A,3956.3702,N,11624.5041,E,0.76,60.78,180812,A*5C,Svalue,239
$GPRMC,85310,A,3956.3702,N,11624.5042,E,0.08,97.62,180812,A*5D,Svalue,240
$GPRMC,85311,A,3956.3701,N,11624.5042,E,0.07,203.29,180812,A*60,Svalue,240
$GPRMC,85312,A,3956.37,N,11624.5042,E,0.16,202.18,180812,A*61,Svalue,240
$GPRMC,85313,A,3956.3698,N,11624.5041,E,0.43,63.52,180812,A*58,Svalue,241
$GPRMC,85314,A,3956.3695,N,11624.504,E,0.08,161.34,180812,A*6F,Svalue,241
$GPRMC,85315,A,3956.3694,N,11624.504,E,0.33,62.37,180812,A*56,Svalue,241
$GPRMC,85316,A,3956.3694,N,11624.504,E,0.14,179.45,180812,A*6E,Svalue,241
$GPRMC,85317,A,3956.3693,N,11624.504,E,0.15,148.12,180812,A*69,Svalue,241
$GPRMC,85318,A,3956.3693,N,11624.5041,E,0.16,178.45,180812,A*65,Svalue,241
$GPRMC,85319,A,3956.3693,N,11624.5041,E,0.27,61.02,180812,A*5C,Svalue,241
$GPRMC,85320,A,3956.3695,N,11624.5041,E,0.41,5.74,180812,A*63,Svalue,241
$GPRMC,85321,A,3956.3695,N,11624.5042,E,0.88,12.04,180812,A*55,Svalue,241
$GPRMC,85322,A,3956.3696,N,11624.5043,E,0.58,22.72,180812,A*5B,Svalue,241
$GPRMC,85323,A,3956.3696,N,11624.5043,E,0.56,12.37,180812,A*56,Svalue,241
$GPRMC,85324,A,3956.3695,N,11624.5044,E,0.34,167.56,180812,A*65,Svalue,241
$GPRMC,85325,A,3956.369,N,11624.5043,E,0.86,182.46,180812,A*65,Svalue,241
$GPRMC,85326,A,3956.3686,N,11624.5042,E,0.71,190.21,180812,A*6A,Svalue,241
$GPRMC,85327,A,3956.3684,N,11624.5042,E,0.21,41.15,180812,A*56,Svalue,241
$GPRMC,85328,A,3956.3683,N,11624.5042,E,0.13,346.43,180812,A*68,Svalue,241
$GPRMC,85329,A,3956.3682,N,11624.5042,E,0.11,343.36,180812,A*6D,Svalue,241
$GPRMC,85330,A,3956.3683,N,11624.5043,E,0.86,9.74,180812,A*60,Svalue,241
$GPRMC,85331,A,3956.3684,N,11624.5045,E,0.63,358.93,180812,A*65,Svalue,241
$GPRMC,85332,A,3956.3689,N,11624.5048,E,0.96,7.34,180812,A*68,Svalue,241
$GPRMC,85333,A,3956.3693,N,11624.5051,E,0.95,5.33,180812,A*6C,Svalue,241
$GPRMC,85334,A,3956.3696,N,11624.5055,E,0.29,333.15,180812,A*6F,Svalue,242
$GPRMC,85335,A,3956.3697,N,11624.5057,E,0.33,175.97,180812,A*6C,Svalue,242
$GPRMC,85336,A,3956.3697,N,11624.5059,E,0.32,130.98,180812,A*6E,Svalue,243
$GPRMC,85337,A,3956.3699,N,11624.5061,E,0.26,227.26,180812,A*6F,Svalue,244
$GPRMC,85338,A,3956.3699,N,11624.5061,E,0.29,223.88,180812,A*6F,Svalue,246
$GPRMC,85339,A,3956.3698,N,11624.506,E,0.56,238.53,180812,A*6A,Svalue,263
$GPRMC,85340,A,3956.3695,N,11624.5054,E,0.78,292.6,180812,A*62,Svalue,266
$GPRMC,85341,A,3956.3694,N,11624.5049,E,0.96,271.81,180812,A*6C,Svalue,266
$GPRMC,85342,A,3956.3693,N,11624.5044,E,0.66,289.35,180812,A*62,Svalue,265
$GPRMC,85343,A,3956.3692,N,11624.5043,E,0.39,17.22,180812,A*5C,Svalue,264
$GPRMC,85344,A,3956.3692,N,11624.5042,E,0.99,337.34,180812,A*66,Svalue,263
$GPRMC,85345,A,3956.3693,N,11624.5039,E,0.9,318.22,180812,A*69,Svalue,262
$GPRMC,85346,A,3956.3692,N,11624.5033,E,1.02,305.69,180812,A*68,Svalue,260
$GPRMC,85347,A,3956.3691,N,11624.5027,E,1.26,298.71,180812,A*65,Svalue,258
$GPRMC,85348,A,3956.3685,N,11624.5012,E,2.86,267.53,180812,A*60,Svalue,256
$GPRMC,85349,A,3956.3678,N,11624.4994,E,2.66,267.79,180812,A*63,Svalue,255
$GPRMC,85350,A,3956.3673,N,11624.498,E,3.14,253.46,180812,A*6A,Svalue,254
$GPRMC,85351,A,3956.3672,N,11624.4969,E,3.31,262.37,180812,A*6E,Svalue,253
$GPRMC,85352,A,3956.367,N,11624.4955,E,3.82,262.43,180812,A*6B,Svalue,252
$GPRMC,85353,A,3956.3667,N,11624.4938,E,3.81,272.01,180812,A*63,Svalue,251
$GPRMC,85354,A,3956.3665,N,11624.4919,E,4.23,267.35,180812,A*69,Svalue,250
$GPRMC,85355,A,3956.3661,N,11624.49,E,4.23,264.98,180812,A*60,Svalue,249
$GPRMC,85356,A,3956.3657,N,11624.488,E,4.26,267.89,180812,A*69,Svalue,248
$GPRMC,85357,A,3956.3654,N,11624.486,E,4.38,266.05,180812,A*6F,Svalue,247
$GPRMC,85358,A,3956.3651,N,11624.4842,E,3.79,261.33,180812,A*65,Svalue,246
$GPRMC,85359,A,3956.3645,N,11624.4818,E,3.91,267.32,180812,A*6F,Svalue,246
$GPRMC,85400,A,3956.3637,N,11624.4793,E,4.37,267.98,180812,A*66,Svalue,245
$GPRMC,85401,A,3956.363,N,11624.4766,E,4.44,266.09,180812,A*67,Svalue,244
$GPRMC,85402,A,3956.3623,N,11624.4739,E,4.57,268.01,180812,A*68,Svalue,243
$GPRMC,85403,A,3956.3624,N,11624.4722,E,4.24,270.04,180812,A*6C,Svalue,243
$GPRMC,85404,A,3956.3623,N,11624.4705,E,4.16,267.68,180812,A*64,Svalue,244
$GPRMC,85405,A,3956.362,N,11624.4686,E,3.84,267.63,180812,A*6B,Svalue,244
$GPRMC,85406,A,3956.3616,N,11624.4667,E,3.68,261.2,180812,A*61,Svalue,244
$GPRMC,85407,A,3956.3616,N,11624.4653,E,3.34,270.92,180812,A*67,Svalue,245
